predicted_mean
526.7705310052579
561.8459433316134
597.570397314933
612.2448405509481
622.9238897798303
605.1209552850268
565.5769481883456
554.7169302909297
573.9427247920353
591.1371815263738
604.3882184708403
610.498074637689
594.8244919983686
573.0621092369996
569.8854600150228
579.150416581459
589.201606515446
599.3135768250173
601.311721308371
590.0610289458366
578.8515002670113
577.6348564400071
582.0877845599127
588.8196840649852
595.4958707850121
595.3328917410638
588.2522837192948
582.4993465203107
581.6709593690729
584.0710884189555
588.7234926532533
592.6432000612011
591.8163619464538
587.6813379924996
584.5873284176078
583.9174033660601
585.4473844055126
588.5482437375331
590.6665220529779
589.8718378511501
587.5310020210936
585.7450086666073
585.2709454993297
586.3432877706267
588.3038815855886
589.3934062113103
588.825164725988
587.4902472369862
586.4039575914697
586.1245784017494
586.8809614013601
588.0639110854007
588.6176422868833
588.257297525296
587.4722406449171
586.8007448075214
586.6661126619068
587.1803817208748
587.8721364879821
588.1597748728418
587.939638163174
587.4621212889451
587.052151998572
587.0031769045257
587.3377430119243
587.7367773543914
587.8921385958819
587.7557752361729
587.45924430297
587.2152305835918
587.207439908877
587.4174707295477
587.6479911499708
587.7345894663212
587.6471171152641
587.4622370651466
587.320789151624
587.3283267570587
587.4573107374636
587.5918456200008
587.6404869155135
587.5827434585952
587.4683720469287
587.3880410699861
587.3987744659562
587.4772992771096
587.55670690139
587.5835459007933
587.5450415840448
587.4751758937623
587.4300900346656
587.4395737988319
587.4874181013826
587.5346075880639
587.5488750504753
587.5233576227657
587.4811893021131
587.4559802496688
587.4632236633986
587.4925226308804
587.5205792670431
587.5277841179761
587.5111167993955
587.4858822851348
587.4717711559933
587.4769904739576
587.4950164727359
587.5116197787355
587.5150274213238
587.5043127556044
587.4892786303536
587.4813650302979
587.4850343316457
587.4961434003773
587.5058967523164
587.5073690479086
587.5005721538836
587.4916263030073
587.4871925988019
587.4897385138561
587.4965734567368
587.5022588306489
587.5028028220011
587.4985308882705
587.493206214311
587.4907362731503
587.4924826368748
587.496671170972
587.499963508374
587.500093953834
587.4974237628046
587.4942536537536
587.4928923149812
587.4940750500832
587.4966293135611
587.4985264619959
587.4984919254606
587.4968279545635
587.4949420529721
587.4942029307468
587.4949930089127
587.4965434318565
587.49763267742
587.4975461423875
587.496511232218
587.495391631138
587.49499777921
587.4955185213933
587.4964560479934
587.497079521457
587.4969884856533
587.4963460702247
587.4956834664436
587.4954782654912
587.4958174048184
587.4963826965514
587.4967383661166
587.4966601731655
587.4962623783982
587.4958716753126
587.4957676894248
587.4959863696688
587.4963264751298
587.4965284952553
587.4964673059702
587.4962217316563
587.495992226144
587.4959414381625
587.496081329203
587.4962855674536
587.4963996687172
587.4963543400632
587.4962032499619
587.4960689235264
587.4960454344833
587.4961343616823
587.4962567748944
587.4963207660513
587.4962884097517
587.496195770548
587.4961174190844
587.4961075208893
587.4961637603789
587.4962369732071
587.4962725589552
587.4962500829971
587.4961934675689
587.4961479163142
587.4961445007906
587.4961799092397
587.4962235901958
587.4962431848821
587.4962278953051
587.4961933986181
587.496167005513
587.4961664769014
587.4961886785863
587.4962146708464
587.4962253365494
587.4962151053937
587.4961941429865
587.4961789058747
587.4961795058147
587.4961933720413
587.4962087955566
587.496214521928
587.4962077651928
587.4961950591099
587.4961862980754
587.4961872105088
587.4961958379367
587.4962049640297
587.496207986966
587.496203572233
587.4961958891998
587.4961908747458
587.496191754111
587.4961971024504
587.4962024868877
587.4962040483399
587.4962011892677
587.496196554661
587.4961936993415
587.4961944256366
587.4961977297075
587.496200897371
587.4962016804513
587.4961998427057
587.4961970537614
587.4961954372811
587.4961959915324
587.4961980260406
587.4961998840743
