pred
543.9238176568595
624.2671247075469
688.4021714736474
693.1190702221778
684.5947420631314
654.8756280521875
585.4883711576749
560.2573800284547
652.7525296933653
694.1115104612635
685.14313645292
667.0592214607732
653.4217774969338
591.4672764318098
548.8294806221267
636.3636777546809
683.0688078361974
687.2419382256868
672.9962644455146
655.8403388153577
591.2392546952204
546.624428573208
638.963502010333
704.4911600144678
702.7607078217983
683.9922905631852
662.5287332202115
604.9729489826046
560.1832889020006
670.5487572817956
801.9929086948202
801.0679666334465
792.7834689245226
775.0567481829323
686.1257262044802
647.4920960743152
742.0505858909479
753.1168735132921
758.3247145435499
763.1058091426195
759.4403560179413
687.2999151608974
637.2132088359895
734.0517205503564
753.505563410206
759.3140098543166
757.4029352667449
745.7661956080763
668.3205205119505
616.9732069676337
719.8815433206137
733.5308639029977
714.8322277011762
705.0741342186178
712.2330747929343
645.6836274367885
602.9770172288187
713.3002542910912
722.4877511525149
713.4554613813123
780.1404519072327
774.0950965048933
690.3155971936142
628.404239459417
760.8754389632168
781.8032650831605
784.401879794267
777.7655905425852
776.8851662715775
692.8657666169493
635.6480407390471
747.7322511197059
760.9391553953387
758.8574784273177
759.7835495183841
752.5668438933958
680.3263696336659
626.7130879654835
739.4695575934462
753.7300346605066
755.9449317836253
757.1024329687746
754.03369040857
671.8281707134907
616.4290946377791
722.0000207256998
738.2595068533816
735.4646903424323
726.1911693238233
725.1252654124537
575.3166316086657
532.8889016737228
628.5255671229837
644.1475056076019
631.4638836724617
640.6380283465869
646.1909549304262
584.1313782947291
545.4693920460917
637.6678784936598
660.3682168804793
645.1943211104477
640.550463593994
651.9922256037474
587.5259164966176
542.8728346482792
647.472814312286
661.0011460782565
657.7136424653769
650.8708552937569
648.8121632322348
589.4962322889646
543.1089601348924
655.9166418552131
658.1347921600344
647.7589885867345
651.8102716178882
649.0286050593212
587.9550357951651
549.884871039652
643.9365963396881
665.8990589420597
663.2644342599518
663.2226600032693
657.4463658933579
598.1378444982466
560.3826345783107
671.8981531225385
672.2721771445198
674.0702273751236
677.8927895842811
672.6455791661804
616.8540181938906
582.3088138881128
678.3041151391275
685.4961521732432
687.544911005104
684.6215354689704
671.8152935884589
614.3830163457758
585.7544058169519
692.1194831281281
701.9587718308325
693.7126356830164
684.7227430584159
669.2676077540435
615.1868322244011
592.0707212832617
694.3776647973419
709.7928308973719
655.1461210037411
651.4111807104164
631.2564082765957
580.6652868015981
546.8946002314684
623.5306789673999
647.9303320570589
655.5349589416901
652.2307154172125
632.2388123141475
584.7385071145324
549.2116331836621
642.8175800802802
670.2135286019904
668.9690108080904
664.3434803441236
647.7184811235983
591.2634762953164
545.5514589463738
660.6126742602795
671.8226782662168
664.6887100061148
663.0884365316806
658.6424692136608
608.8376468220043
559.4490571837689
662.4054298149958
683.7142214182895
679.3649721462511
676.1791376176336
724.3953646207075
645.7299472167463
603.6947306171145
711.7230474593251
726.6843190110072
725.3670411573019
719.4869959690443
691.6880477508097
628.5626532245876
586.9658200764542
691.4938885667713
698.1886903593168
704.6494193007343
710.9778652439351
702.1121857912889
634.4065528875432
584.3867030394249
695.0209418678912
713.9268982886092
716.1298987548001
710.0297074643389
698.1341075864744
634.073950620096
584.6949204723907
692.7966927863189
706.7319447160769
706.521968030848
701.8847649290867
686.9844999170494
620.8131694608135
620.997479832429
711.4105506217744
726.2820184174691
734.9250089215936
737.4143700107684
730.6154191547867
660.4265360641344
610.0973139385015
714.037782523467
731.1130516321348
733.084056213519
732.4416309889549
728.4473104897173
648.2691591015558
594.5654825377109
712.101545676284
725.3498208200158
724.8959823639834
718.0435444612148
710.0338406878591
641.6806806980923
590.0907994459704
706.1117879538579
