predicted_mean
514.8866434892309
555.3986381706948
591.5544352770315
597.9955042150086
606.5755594025368
579.3495307002772
527.4321289978866
521.9610830307714
553.7685359845613
575.4905821352341
585.2786574777808
590.7587800834101
569.1182660290112
538.2450793689154
534.7449810403344
551.4406044557292
565.1708266128093
572.0830921206299
573.3305830036699
561.2657315473832
545.3793021931218
547.249429137128
554.3514246488496
559.2819647038554
566.2172615727726
567.0989375001576
555.7674977573143
546.7837819343204
550.6306079388644
554.1724213349938
555.9466332427119
562.7775741301765
564.7573960400898
559.8171615618566
552.1913210345065
550.9638623228271
553.2785896881375
554.8087460423801
557.4025397803582
558.8420169064514
557.9524893647454
554.3474528778777
552.0244457121265
553.8519316492421
556.8745401683602
561.5364771691305
559.3477934543696
555.1713547306854
553.9451748561279
552.1891339094705
550.9412344417995
553.8391992925398
559.2479567937141
558.5983683988001
554.7686984631247
554.6899162789708
555.0448034412508
557.0308600017518
556.2007516178708
555.943252144643
556.2814282475699
553.8737266574617
551.595316884432
552.4415537844344
556.1324942768296
556.6402227318358
555.168266471215
555.9287263089417
556.1073215397444
557.4632516632895
555.0898460568794
553.7965268915448
554.9965854034369
553.9520419170146
552.18679785633
553.0880562396115
556.3418637727564
555.7519121058107
553.6943042485807
555.037282765527
555.9862686604596
557.6933035363112
555.4455815575018
553.8229761497512
554.271445437465
552.909784626564
551.5143713355023
552.8503203321227
556.3642967740695
555.9005836357376
553.5909265151319
554.4381163638357
555.2207861245918
557.1468664570131
555.1471236134438
553.7227096187949
554.2687247636737
552.7169880009576
551.0070190053647
552.256344029354
555.8915699183779
555.5752283566796
553.4155752774458
554.3277040402129
554.9720685011139
556.7045742253583
554.6572909090991
553.2954342545422
553.9337193256638
552.492364899343
550.8212722892265
551.9741735038322
555.493053652342
555.1478782727121
553.018265464718
553.9913340501543
554.7141773029251
556.4677065218484
554.3559096527866
552.9251026650974
553.5435813484578
552.1156238552873
550.4864763710553
551.6932352730101
555.2223560492538
554.8357426752334
552.665372092466
553.6235784289831
554.3520742857783
556.1350286750943
554.058939611194
552.6325726376698
553.2253958271116
551.7730680838952
550.1324137426158
551.3416134550653
554.8913779756266
554.5277286642539
552.3590612290869
553.3018897705987
554.0154577322229
555.789570742484
553.7147606047089
552.302688067722
552.9099016800704
551.4581922886873
549.8085614037993
551.008317815227
554.551476047405
554.1887417322677
552.029771574465
552.9814436763746
553.6953165026168
555.464278669125
553.3832952786896
551.966458126695
552.5744551142435
551.1291693699967
549.4849123266124
550.6849476868442
554.2251632415542
553.8582886387352
551.6960051147989
552.6483563008408
553.3663825566804
555.1386045659077
553.0579347128336
551.6393965332683
552.2445761594528
550.7970638952288
549.1533627425571
550.3560238829484
553.8982339841258
553.5316858517085
551.3683907084211
552.3188188195809
553.0353937920756
554.8080386965827
552.7289973202909
551.311701360866
551.9171846829071
550.4690461424335
548.8240402360992
550.0257790937426
553.5682883231979
553.2027359034959
551.0402327198416
551.9909174151995
552.7070881781035
554.4788584434681
552.3992419409944
550.9821432588236
551.5882306658262
550.1406091892261
548.4958038953391
549.6972732570998
553.2392050494337
552.8732979480181
550.7109161834912
551.661967278052
552.3784821999457
554.1503997509474
552.0706004068443
550.6531266139752
551.2589957439162
549.8114438087017
548.1668624406459
549.3685635813048
552.9105980640103
552.5445666176901
550.3819448694977
551.3328606524467
552.0494123118373
553.8214686789711
551.7418259954668
550.3244208320825
550.9302061832908
549.4825026845476
547.8378361358534
549.039554822434
552.5816769362991
552.2157510285999
550.0531736255278
551.0040339096071
551.7204907410277
553.4924923846806
551.4128569270811
549.995508104044
550.6013639712227
549.1536884245008
547.5089858776876
548.7106455263511
552.2527317437385
