pred
543.3046018390254
626.2195654759706
684.7369249978343
697.6584392878839
700.425108460464
660.7511771559767
597.4140634093986
563.7483089819794
647.4342505277838
696.355925693905
692.6721938390923
687.5850209680783
660.0101253494845
608.1930454698224
577.9273331868922
656.3251151627949
694.855741468241
693.1592981302412
691.7636516338284
658.2729239100928
596.4210227016238
563.2688259287298
651.4874680397558
697.8425164621265
700.4887953370419
698.5423110616928
662.4575423954269
609.0131107929561
587.6276984833764
673.9906607906572
714.4427859796192
718.1629617185649
718.8509854772998
675.8048101729421
618.4875849731135
591.6694808271877
688.1362846117402
727.9385133931972
731.5668035888183
729.5655531886931
689.2993053842703
622.5790373376693
598.1644421228654
698.1542129394526
712.8001704189528
717.3698355681818
719.5817057973848
690.7284104180601
624.654797727747
590.1828520622709
701.3989973546662
715.782792886628
718.796884574999
719.371147540123
693.4607272241511
625.2585418922827
586.9487179426403
704.1418342633895
725.2867566812731
724.373768202337
723.1254536065679
698.4519039822577
632.1263777786902
582.7906549940745
698.7648772770325
715.9184170896735
720.5201745913082
719.186519577952
698.6896523343398
632.3499243203647
583.5015400923223
705.3997527795339
723.94454604632
724.9395485824006
723.9269292075211
698.3535093058956
632.2584150689071
583.8812185872077
702.1244579071478
719.5971209616386
720.633298806525
719.2655415787375
695.5302056720976
625.7556200064196
582.0644037661399
691.9974415917571
714.600121767551
717.1936946547676
720.8063367389556
701.31452671348
633.8343338753913
583.0882645664335
709.5800636526551
729.2282457778808
730.7765031883722
729.6828822767569
721.3327905813245
646.0724112766704
595.4042790711491
710.8865080079985
731.7920329179475
734.7655733727498
731.1110850150167
723.9017550984344
648.3450573128174
597.0091231088588
703.6520641362494
720.9491190811203
721.4798694571782
715.97539325853
707.0649078916088
639.074644368948
592.0979901437107
710.3262401912617
732.3054244547268
732.4022359967305
732.8867996765487
730.0141907162023
649.6418380109176
594.3005067445552
707.6292417650311
726.0652250986577
723.7639986616622
715.0047484019851
705.8459142551636
637.793096719386
585.4250121808138
692.2610363513678
706.4952789381025
704.0986849927652
697.014655414931
692.9218325076547
628.8172230661024
577.6368563175614
683.9257401776299
709.3613264158596
713.4804836284173
708.7270267517774
698.6646403604982
631.106868367137
579.1652278559917
688.4629377240723
708.8697124070757
714.5383058083437
710.4924346144055
694.9581031604916
624.0326568992133
579.6936978864419
687.2037856425272
707.4705629657009
713.5631457582335
714.2080738779111
702.7698439074401
634.5543310110158
582.5492529545578
705.3986494807576
723.2494677050264
720.5154485730076
718.5426412634429
714.6809377345579
640.3086388528396
592.6734424985824
711.1409344890536
731.519371110936
734.7421953308803
730.2419576364691
725.7890535478809
648.3027498654392
596.8799655097313
708.0935777513558
725.54384583902
726.6699549493231
723.7387118331766
714.9492861077518
641.4662043861453
591.9546663084473
709.5233140908205
732.5776441196958
732.0827484790444
733.584089024964
729.449845893041
648.6615137475117
594.3092391834546
708.9176994161294
726.9539732709159
725.8470034231665
725.0968355791538
721.6127273459505
644.2110041070334
592.9241178196005
705.9615669969102
722.9232498353791
719.6081836591468
718.569324219289
716.5494878156703
643.3468213104061
593.7072712079704
703.332903927395
724.1108048615836
724.802531599964
724.2371620186409
722.1335550571497
642.9043562725284
593.3636472303456
701.835824525512
718.5936485646472
721.0514372469038
719.7949627374043
713.6127850118249
637.4660572744292
587.136539603375
694.6528969769344
712.3570941293478
716.599642379919
721.4006277438074
714.5188362910201
638.6864902760562
590.0259970367596
710.1933519051807
723.9745076953583
725.4716149899671
724.1685907373452
716.8246873701901
642.9043562725284
591.89055823153
706.5248633280655
725.7155412745946
725.1983142813049
724.4581675453138
720.5095702280998
643.4981216537481
593.2167300637849
703.2897657576375
